date,year,month,day,time,season,time_period,borough,location_type,event_type,category,attendance,kids_friendly,senior_friendly,adults_only
2021-08-13,2021,Aug,13,15:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,0,TRUE,TRUE,FALSE
2021-07-10,2021,Jul,10,10:00:00,Summer,Morning,Staten Island,Park,Community Based Event,Nature,35,FALSE,FALSE,TRUE
2021-06-05,2021,Jun,5,10:00:00,Summer,Morning,Staten Island,Park,Community Based Event,Nature,43,TRUE,FALSE,FALSE
2021-06-19,2021,Jun,19,10:00:00,Summer,Morning,Staten Island,Park,Community Based Event,Nature,35,FALSE,FALSE,TRUE
2021-08-13,2021,Aug,13,10:30:00,Summer,Morning,Bronx,Park,Agency Produced Event,Arts/Culture,16,FALSE,FALSE,TRUE
2021-08-12,2021,Aug,12,20:30:00,Summer,Night,Brooklyn,Park,Community Based Event,Mobile Unit,50,TRUE,TRUE,FALSE
2021-08-13,2021,Aug,13,21:00:00,Summer,Night,Bronx,Park,Community Based Event,Mobile Unit,100,TRUE,FALSE,FALSE
2021-08-12,2021,Aug,12,21:00:00,Summer,Night,Bronx,Park,Community Based Event,Mobile Unit,0,TRUE,FALSE,FALSE
2021-08-13,2021,Aug,13,21:00:00,Summer,Night,Bronx,Park,Community Based Event,Mobile Unit,55,TRUE,FALSE,FALSE
2021-08-12,2021,Aug,12,20:00:00,Summer,Night,Staten Island,Park,Community Based Event,Mobile Unit,35,TRUE,TRUE,FALSE
2021-08-13,2021,Aug,13,20:00:00,Summer,Night,Staten Island,Park,Community Based Event,Mobile Unit,55,TRUE,TRUE,FALSE
2021-08-14,2021,Aug,14,20:00:00,Summer,Night,Manhattan,Park,Community Based Event,Mobile Unit,250,TRUE,TRUE,FALSE
2021-08-14,2021,Aug,14,20:00:00,Summer,Night,Staten Island,Park,Community Based Event,Mobile Unit,30,TRUE,TRUE,FALSE
2021-08-14,2021,Aug,14,19:00:00,Summer,Night,Manhattan,Park,Community Based Event,Arts/Culture,15,TRUE,TRUE,FALSE
2021-08-13,2021,Aug,13,19:00:00,Summer,Night,Manhattan,Park,Community Based Event,Mobile Unit,300,FALSE,FALSE,TRUE
2021-08-12,2021,Aug,12,20:30:00,Summer,Night,Manhattan,Park,Community Based Event,Mobile Unit,145,TRUE,TRUE,FALSE
2021-08-17,2021,Aug,17,11:00:00,Summer,Morning,Queens,Park,Community Based Event,Mobile Unit,12,TRUE,TRUE,FALSE
2021-08-11,2021,Aug,11,20:30:00,Summer,Night,Queens,Park,Community Based Event,Mobile Unit,92,TRUE,TRUE,FALSE
2021-08-13,2021,Aug,13,20:30:00,Summer,Night,Queens,Park,Community Based Event,Mobile Unit,163,TRUE,TRUE,FALSE
2021-08-14,2021,Aug,14,20:30:00,Summer,Night,Queens,Park,Community Based Event,Mobile Unit,67,TRUE,TRUE,FALSE
2021-08-12,2021,Aug,12,20:30:00,Summer,Night,Queens,Park,Community Based Event,Mobile Unit,133,TRUE,TRUE,FALSE
2021-08-16,2021,Aug,16,20:30:00,Summer,Night,Queens,Park,Community Based Event,Mobile Unit,115,TRUE,TRUE,FALSE
2021-08-18,2021,Aug,18,10:00:00,Summer,Morning,Bronx,Park,Agency Produced Event,Arts/Culture,0,TRUE,FALSE,FALSE
2021-08-17,2021,Aug,17,20:30:00,Summer,Night,Queens,Park,Community Based Event,Mobile Unit,87,TRUE,TRUE,FALSE
2021-08-18,2021,Aug,18,11:00:00,Summer,Morning,Bronx,Park,Community Based Event,Mobile Unit,48,TRUE,TRUE,FALSE
2021-08-13,2021,Aug,13,20:15:00,Summer,Night,Brooklyn,Park,Community Based Event,Mobile Unit,60,TRUE,TRUE,FALSE
2021-08-19,2021,Aug,19,12:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,32,TRUE,FALSE,FALSE
2021-08-20,2021,Aug,20,00:00:00,Summer,Midnight,Bronx,Park,Agency Produced Event,Arts/Culture,22,FALSE,FALSE,TRUE
2021-08-19,2021,Aug,19,11:00:00,Summer,Morning,Queens,Park,Community Based Event,Mobile Unit,8,TRUE,TRUE,FALSE
2021-08-19,2021,Aug,19,11:00:00,Summer,Morning,Bronx,Park,Community Based Event,Mobile Unit,29,TRUE,TRUE,FALSE
2021-08-18,2021,Aug,18,20:15:00,Summer,Night,Brooklyn,Park,Community Based Event,Mobile Unit,100,TRUE,TRUE,FALSE
2021-08-14,2021,Aug,14,20:15:00,Summer,Night,Brooklyn,Park,Community Based Event,Mobile Unit,300,TRUE,TRUE,FALSE
2021-08-19,2021,Aug,19,21:00:00,Summer,Night,Bronx,Park,Community Based Event,Mobile Unit,25,TRUE,FALSE,FALSE
2021-08-19,2021,Aug,19,20:00:00,Summer,Night,Queens,Park,Community Based Event,Mobile Unit,52,TRUE,TRUE,FALSE
2021-08-18,2021,Aug,18,20:00:00,Summer,Night,Manhattan,Park,Community Based Event,Mobile Unit,120,TRUE,TRUE,FALSE
2021-08-19,2021,Aug,19,20:00:00,Summer,Night,Manhattan,Park,Community Based Event,Mobile Unit,155,TRUE,TRUE,FALSE
2021-08-17,2021,Aug,17,20:00:00,Summer,Night,Staten Island,Park,Community Based Event,Mobile Unit,55,TRUE,TRUE,FALSE
2021-08-19,2021,Aug,19,20:00:00,Summer,Night,Staten Island,Park,Community Based Event,Mobile Unit,30,TRUE,TRUE,FALSE
2021-08-24,2021,Aug,24,10:00:00,Summer,Morning,Bronx,Park,Local Event,Arts/Culture,350,FALSE,TRUE,FALSE
2021-08-25,2021,Aug,25,10:00:00,Summer,Morning,Bronx,Park,Agency Produced Event,Arts/Culture,0,TRUE,FALSE,FALSE
2021-08-23,2021,Aug,23,20:00:00,Summer,Night,Queens,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-08-24,2021,Aug,24,21:00:00,Summer,Night,Bronx,Park,Community Based Event,Mobile Unit,150,TRUE,FALSE,FALSE
2021-08-24,2021,Aug,24,20:00:00,Summer,Night,Queens,Park,Community Based Event,Mobile Unit,136,TRUE,TRUE,FALSE
2021-08-22,2021,Aug,22,20:15:00,Summer,Night,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-08-20,2021,Aug,20,20:15:00,Summer,Night,Brooklyn,Park,Community Based Event,Mobile Unit,60,TRUE,TRUE,FALSE
2021-08-21,2021,Aug,21,20:15:00,Summer,Night,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-08-24,2021,Aug,24,20:00:00,Summer,Night,Brooklyn,Park,Community Based Event,Mobile Unit,50,TRUE,TRUE,FALSE
2021-08-03,2021,Aug,3,10:00:00,Summer,Morning,Staten Island,Park,Community Based Event,Arts/Culture,16,TRUE,TRUE,FALSE
2021-08-17,2021,Aug,17,10:00:00,Summer,Morning,Staten Island,Park,Community Based Event,Arts/Culture,11,TRUE,TRUE,FALSE
2021-08-05,2021,Aug,5,12:00:00,Summer,Afternoon,Staten Island,Park,Community Based Event,Arts/Culture,14,TRUE,TRUE,FALSE
2021-08-11,2021,Aug,11,13:00:00,Summer,Afternoon,Staten Island,Park,Community Based Event,Arts/Culture,24,TRUE,FALSE,FALSE
2021-08-27,2021,Aug,27,10:30:00,Summer,Morning,Bronx,Park,Agency Produced Event,Arts/Culture,15,FALSE,FALSE,TRUE
2021-08-26,2021,Aug,26,11:00:00,Summer,Morning,Bronx,Park,Community Based Event,Mobile Unit,4,TRUE,TRUE,FALSE
2021-08-27,2021,Aug,27,14:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,0,TRUE,TRUE,FALSE
2021-08-26,2021,Aug,26,11:00:00,Summer,Morning,Queens,Park,Community Based Event,Mobile Unit,12,TRUE,TRUE,FALSE
2021-08-25,2021,Aug,25,20:00:00,Summer,Night,Manhattan,Park,Community Based Event,Mobile Unit,160,TRUE,TRUE,FALSE
2021-08-27,2021,Aug,27,20:00:00,Summer,Night,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-08-29,2021,Aug,29,20:00:00,Summer,Night,Brooklyn,Park,Community Based Event,Mobile Unit,80,TRUE,TRUE,FALSE
2021-08-27,2021,Aug,27,21:00:00,Summer,Night,Bronx,Park,Community Based Event,Mobile Unit,0,TRUE,FALSE,FALSE
2021-08-30,2021,Aug,30,20:00:00,Summer,Night,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-08-28,2021,Aug,28,20:00:00,Summer,Night,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-08-26,2021,Aug,26,20:00:00,Summer,Night,Brooklyn,Park,Community Based Event,Mobile Unit,45,TRUE,TRUE,FALSE
2021-08-31,2021,Aug,31,11:00:00,Summer,Morning,Queens,Park,Community Based Event,Mobile Unit,9,TRUE,TRUE,FALSE
2021-08-25,2021,Aug,25,20:00:00,Summer,Night,Staten Island,Park,Community Based Event,Mobile Unit,30,TRUE,TRUE,FALSE
2021-08-27,2021,Aug,27,21:00:00,Summer,Night,Bronx,Park,Community Based Event,Mobile Unit,0,TRUE,FALSE,FALSE
2021-08-31,2021,Aug,31,20:00:00,Summer,Night,Staten Island,Park,Community Based Event,Mobile Unit,10,TRUE,TRUE,FALSE
2021-08-25,2021,Aug,25,21:00:00,Summer,Night,Bronx,Park,Community Based Event,Mobile Unit,120,TRUE,FALSE,FALSE
2021-08-26,2021,Aug,26,20:00:00,Summer,Night,Staten Island,Park,Community Based Event,Mobile Unit,45,TRUE,TRUE,FALSE
2021-09-01,2021,Sep,1,15:00:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,0,TRUE,TRUE,FALSE
2021-09-03,2021,Sep,3,11:00:00,Fall,Morning,Bronx,Park,Agency Produced Event,Arts/Culture,15,FALSE,FALSE,TRUE
2021-08-14,2021,Aug,14,10:00:00,Summer,Morning,Staten Island,Park,Community Based Event,Nature,15,FALSE,FALSE,TRUE
2021-08-30,2021,Aug,30,20:30:00,Summer,Night,Queens,Park,Community Based Event,Mobile Unit,55,TRUE,TRUE,FALSE
2021-08-30,2021,Aug,30,20:00:00,Summer,Night,Queens,Park,Community Based Event,Mobile Unit,86,TRUE,TRUE,FALSE
2021-09-04,2021,Sep,4,10:00:00,Fall,Morning,Staten Island,Park,Community Based Event,Nature,25,TRUE,FALSE,FALSE
2021-09-02,2021,Sep,2,20:00:00,Fall,Night,Queens,Park,Community Based Event,Mobile Unit,135,TRUE,TRUE,FALSE
2021-09-03,2021,Sep,3,20:00:00,Fall,Night,Queens,Park,Community Based Event,Mobile Unit,30,TRUE,TRUE,FALSE
2021-08-27,2021,Aug,27,20:00:00,Summer,Night,Queens,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-09-04,2021,Sep,4,20:00:00,Fall,Night,Queens,Park,Community Based Event,Mobile Unit,65,TRUE,TRUE,FALSE
2021-08-28,2021,Aug,28,20:00:00,Summer,Night,Queens,Park,Community Based Event,Mobile Unit,35,TRUE,TRUE,FALSE
2021-08-31,2021,Aug,31,20:00:00,Summer,Night,Brooklyn,Park,Community Based Event,Mobile Unit,40,TRUE,TRUE,FALSE
2021-09-07,2021,Sep,7,11:00:00,Fall,Morning,Staten Island,Park,Agency Produced Event,Arts/Culture,25,TRUE,TRUE,FALSE
2021-09-01,2021,Sep,1,20:00:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-09-07,2021,Sep,7,11:00:00,Fall,Morning,Queens,Park,Community Based Event,Mobile Unit,47,TRUE,TRUE,FALSE
2021-09-02,2021,Sep,2,20:00:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-09-03,2021,Sep,3,20:00:00,Fall,Night,Staten Island,Park,Community Based Event,Mobile Unit,35,TRUE,TRUE,FALSE
2021-09-04,2021,Sep,4,20:00:00,Fall,Night,Staten Island,Park,Community Based Event,Mobile Unit,35,TRUE,TRUE,FALSE
2021-09-07,2021,Sep,7,19:30:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,30,TRUE,TRUE,FALSE
2021-09-08,2021,Sep,8,10:00:00,Fall,Morning,Bronx,Park,Agency Produced Event,Arts/Culture,0,TRUE,FALSE,FALSE
2021-08-28,2021,Aug,28,08:00:00,Summer,Morning,Bronx,Park,Community Based Event,Mobile Unit,25,TRUE,FALSE,FALSE
2021-08-31,2021,Aug,31,20:00:00,Summer,Night,Bronx,Park,Community Based Event,Mobile Unit,25,TRUE,FALSE,FALSE
2021-08-06,2021,Aug,6,20:30:00,Summer,Night,Bronx,Park,Community Based Event,Mobile Unit,40,TRUE,FALSE,FALSE
2021-09-10,2021,Sep,10,10:30:00,Fall,Morning,Bronx,Park,Agency Produced Event,Arts/Culture,15,FALSE,FALSE,TRUE
2021-08-26,2021,Aug,26,20:00:00,Summer,Night,Bronx,Park,Community Based Event,Mobile Unit,25,FALSE,FALSE,TRUE
2021-09-08,2021,Sep,8,20:00:00,Fall,Night,Manhattan,Park,Community Based Event,Mobile Unit,85,TRUE,TRUE,FALSE
2021-09-10,2021,Sep,10,15:00:00,Fall,Afternoon,Manhattan,Park,Community Based Event,Arts/Culture,150,TRUE,TRUE,FALSE
2021-09-10,2021,Sep,10,19:30:00,Fall,Night,Queens,Park,Community Based Event,Mobile Unit,155,TRUE,TRUE,FALSE
2021-09-11,2021,Sep,11,19:30:00,Fall,Night,Queens,Park,Community Based Event,Mobile Unit,45,TRUE,TRUE,FALSE
2021-09-09,2021,Sep,9,19:30:00,Fall,Night,Queens,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-09-10,2021,Sep,10,20:00:00,Fall,Night,Staten Island,Park,Community Based Event,Mobile Unit,110,TRUE,TRUE,FALSE
2021-09-07,2021,Sep,7,20:00:00,Fall,Night,Staten Island,Park,Community Based Event,Mobile Unit,10,TRUE,TRUE,FALSE
2021-09-11,2021,Sep,11,20:00:00,Fall,Night,Manhattan,Park,Community Based Event,Mobile Unit,185,TRUE,TRUE,FALSE
2021-08-31,2021,Aug,31,20:00:00,Summer,Night,Bronx,Park,Community Based Event,Mobile Unit,25,TRUE,FALSE,FALSE
2021-09-01,2021,Sep,1,20:00:00,Fall,Night,Bronx,Park,Community Based Event,Mobile Unit,0,TRUE,FALSE,FALSE
2021-09-02,2021,Sep,2,08:00:00,Fall,Morning,Bronx,Park,Community Based Event,Mobile Unit,0,TRUE,FALSE,FALSE
2021-09-03,2021,Sep,3,20:00:00,Fall,Night,Bronx,Park,Community Based Event,Mobile Unit,50,TRUE,FALSE,FALSE
2021-09-08,2021,Sep,8,20:00:00,Fall,Night,Bronx,Park,Community Based Event,Mobile Unit,0,FALSE,FALSE,TRUE
2021-09-10,2021,Sep,10,19:30:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,90,TRUE,TRUE,FALSE
2021-09-09,2021,Sep,9,19:30:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-09-12,2021,Sep,12,19:30:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,60,TRUE,TRUE,FALSE
2021-09-11,2021,Sep,11,19:30:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,130,TRUE,TRUE,FALSE
2021-09-15,2021,Sep,15,19:00:00,Fall,Night,Manhattan,Park,Community Based Event,Mobile Unit,185,TRUE,TRUE,FALSE
2021-09-15,2021,Sep,15,10:00:00,Fall,Morning,Bronx,Park,Agency Produced Event,Arts/Culture,0,TRUE,FALSE,FALSE
2021-09-17,2021,Sep,17,11:00:00,Fall,Morning,Bronx,Park,Agency Produced Event,Arts/Culture,14,FALSE,FALSE,TRUE
2021-09-17,2021,Sep,17,15:00:00,Fall,Afternoon,Manhattan,Park,Community Based Event,Arts/Culture,150,TRUE,TRUE,FALSE
2021-09-18,2021,Sep,18,15:00:00,Fall,Afternoon,Bronx,Park,Community Based Event,Mobile Unit,95,TRUE,TRUE,FALSE
2021-09-17,2021,Sep,17,19:30:00,Fall,Night,Manhattan,Park,Community Based Event,Mobile Unit,300,TRUE,TRUE,FALSE
2021-09-18,2021,Sep,18,12:00:00,Fall,Afternoon,Manhattan,Park,Community Based Event,Family Festival,200,TRUE,TRUE,FALSE
2021-09-15,2021,Sep,15,19:30:00,Fall,Night,Queens,Park,Community Based Event,Mobile Unit,105,TRUE,TRUE,FALSE
2021-09-16,2021,Sep,16,19:30:00,Fall,Night,Queens,Park,Community Based Event,Mobile Unit,33,TRUE,TRUE,FALSE
2021-09-17,2021,Sep,17,20:00:00,Fall,Night,Staten Island,Park,Community Based Event,Mobile Unit,20,TRUE,TRUE,FALSE
2021-09-18,2021,Sep,18,20:00:00,Fall,Night,Staten Island,Park,Community Based Event,Mobile Unit,35,TRUE,TRUE,FALSE
2021-09-24,2021,Sep,24,11:00:00,Fall,Morning,Bronx,Park,Agency Produced Event,Arts/Culture,16,FALSE,FALSE,TRUE
2021-09-24,2021,Sep,24,15:00:00,Fall,Afternoon,Bronx,Park,Community Based Event,Mobile Unit,90,TRUE,TRUE,FALSE
2021-09-22,2021,Sep,22,10:00:00,Fall,Morning,Bronx,Park,Agency Produced Event,Arts/Culture,0,TRUE,FALSE,FALSE
2021-09-12,2021,Sep,12,11:00:00,Fall,Morning,Queens,Park,Community Based Event,Mobile Unit,16,TRUE,TRUE,FALSE
2021-09-16,2021,Sep,16,19:15:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,50,TRUE,TRUE,FALSE
2021-09-17,2021,Sep,17,19:15:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-09-19,2021,Sep,19,19:15:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,90,TRUE,TRUE,FALSE
2021-09-18,2021,Sep,18,19:15:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,75,TRUE,TRUE,FALSE
2021-09-23,2021,Sep,23,19:15:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-09-25,2021,Sep,25,19:00:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,100,TRUE,TRUE,FALSE
2021-09-24,2021,Sep,24,20:30:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,60,TRUE,TRUE,FALSE
2021-09-26,2021,Sep,26,10:00:00,Fall,Morning,Queens,Park,Community Based Event,Mobile Unit,23,TRUE,TRUE,FALSE
2021-09-24,2021,Sep,24,16:00:00,Fall,Afternoon,Bronx,Park,Community Based Event,Fitness,332,TRUE,FALSE,FALSE
2021-09-26,2021,Sep,26,12:00:00,Fall,Afternoon,Bronx,Park,Community Based Event,Family Festival,138,TRUE,TRUE,FALSE
2021-09-23,2021,Sep,23,17:00:00,Fall,Afternoon,Manhattan,Park,Community Based Event,Arts/Culture,6,TRUE,TRUE,FALSE
2021-09-28,2021,Sep,28,11:00:00,Fall,Morning,Bronx,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-09-24,2021,Sep,24,15:00:00,Fall,Afternoon,Manhattan,Park,Community Based Event,Arts/Culture,125,TRUE,TRUE,FALSE
2021-09-24,2021,Sep,24,19:00:00,Fall,Night,Manhattan,Park,Community Based Event,Mobile Unit,276,TRUE,TRUE,FALSE
2021-09-28,2021,Sep,28,15:00:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,15,TRUE,TRUE,FALSE
2021-09-29,2021,Sep,29,10:00:00,Fall,Morning,Bronx,Park,Agency Produced Event,Arts/Culture,0,TRUE,FALSE,FALSE
2021-09-24,2021,Sep,24,20:00:00,Fall,Night,Staten Island,Park,Community Based Event,Mobile Unit,25,TRUE,TRUE,FALSE
2021-09-25,2021,Sep,25,20:00:00,Fall,Night,Staten Island,Park,Community Based Event,Mobile Unit,45,TRUE,TRUE,FALSE
2021-10-01,2021,Oct,1,11:00:00,Fall,Morning,Bronx,Park,Agency Produced Event,Arts/Culture,16,FALSE,FALSE,TRUE
2021-09-26,2021,Sep,26,19:00:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,25,TRUE,TRUE,FALSE
2021-10-02,2021,Oct,2,12:00:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Nature,175,TRUE,TRUE,FALSE
2021-09-24,2021,Sep,24,19:00:00,Fall,Night,Bronx,Park,Community Based Event,Mobile Unit,30,TRUE,FALSE,FALSE
2021-09-25,2021,Sep,25,19:00:00,Fall,Night,Bronx,Park,Community Based Event,Mobile Unit,20,TRUE,FALSE,FALSE
2021-10-01,2021,Oct,1,19:00:00,Fall,Night,Bronx,Park,Community Based Event,Mobile Unit,30,FALSE,FALSE,TRUE
2021-10-01,2021,Oct,1,18:45:00,Fall,Night,Queens,Park,Community Based Event,Mobile Unit,95,TRUE,TRUE,FALSE
2021-10-02,2021,Oct,2,18:30:00,Fall,Night,Queens,Park,Community Based Event,Mobile Unit,43,TRUE,TRUE,FALSE
2021-09-30,2021,Sep,30,18:30:00,Fall,Night,Manhattan,Park,Community Based Event,Mobile Unit,55,TRUE,TRUE,FALSE
2021-10-01,2021,Oct,1,18:30:00,Fall,Night,Manhattan,Park,Community Based Event,Mobile Unit,65,TRUE,TRUE,FALSE
2021-10-01,2021,Oct,1,20:00:00,Fall,Night,Staten Island,Park,Community Based Event,Mobile Unit,25,TRUE,TRUE,FALSE
2021-10-02,2021,Oct,2,20:00:00,Fall,Night,Staten Island,Park,Community Based Event,Mobile Unit,5,TRUE,TRUE,FALSE
2021-10-02,2021,Oct,2,19:00:00,Fall,Night,Bronx,Park,Community Based Event,Mobile Unit,15,FALSE,FALSE,TRUE
2021-10-08,2021,Oct,8,10:30:00,Fall,Morning,Bronx,Park,Agency Produced Event,Arts/Culture,15,FALSE,FALSE,TRUE
2021-10-10,2021,Oct,10,11:00:00,Fall,Morning,Staten Island,Park,Local Event,Nature,80,TRUE,TRUE,FALSE
2021-10-06,2021,Oct,6,15:00:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,2,TRUE,TRUE,FALSE
2021-10-08,2021,Oct,8,18:30:00,Fall,Night,Queens,Park,Community Based Event,Mobile Unit,460,TRUE,TRUE,FALSE
2021-10-10,2021,Oct,10,18:30:00,Fall,Night,Queens,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-10-11,2021,Oct,11,12:00:00,Fall,Afternoon,Queens,Park,Agency Produced Event,Family Festival,200,TRUE,TRUE,FALSE
2021-10-02,2021,Oct,2,13:00:00,Fall,Afternoon,Manhattan,Park,Community Based Event,Family Festival,116,TRUE,TRUE,FALSE
2021-10-08,2021,Oct,8,18:30:00,Fall,Night,Manhattan,Park,Community Based Event,Mobile Unit,105,TRUE,TRUE,FALSE
2021-10-01,2021,Oct,1,19:00:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,50,TRUE,TRUE,FALSE
2021-10-02,2021,Oct,2,19:00:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,120,TRUE,TRUE,FALSE
2021-10-03,2021,Oct,3,19:00:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,90,TRUE,TRUE,FALSE
2021-10-08,2021,Oct,8,18:45:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,45,TRUE,TRUE,FALSE
2021-10-10,2021,Oct,10,18:30:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-10-15,2021,Oct,15,11:00:00,Fall,Morning,Bronx,Park,Agency Produced Event,Arts/Culture,18,FALSE,FALSE,TRUE
2021-10-13,2021,Oct,13,15:00:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,10,TRUE,TRUE,FALSE
2021-10-16,2021,Oct,16,12:00:00,Fall,Afternoon,Queens,Park,Agency Produced Event,Family Festival,120,TRUE,TRUE,FALSE
2021-10-09,2021,Oct,9,14:00:00,Fall,Afternoon,Queens,Park,Agency Produced Event,Family Festival,54,TRUE,TRUE,FALSE
2021-10-14,2021,Oct,14,15:00:00,Fall,Afternoon,Manhattan,Park,Community Based Event,Performance,180,TRUE,TRUE,FALSE
2021-10-14,2021,Oct,14,18:00:00,Fall,Night,Manhattan,Park,Community Based Event,Performance,250,TRUE,TRUE,FALSE
2021-10-15,2021,Oct,15,18:00:00,Fall,Night,Queens,Park,Community Based Event,Mobile Unit,20,TRUE,TRUE,FALSE
2021-10-16,2021,Oct,16,18:00:00,Fall,Night,Queens,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-10-20,2021,Oct,20,15:00:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,8,TRUE,TRUE,FALSE
2021-10-20,2021,Oct,20,15:00:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,19,TRUE,TRUE,FALSE
2021-10-21,2021,Oct,21,11:30:00,Fall,Morning,Bronx,Park,Community Based Event,Arts/Culture,5,FALSE,FALSE,TRUE
2021-10-21,2021,Oct,21,13:00:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,4,FALSE,FALSE,TRUE
2021-10-22,2021,Oct,22,11:00:00,Fall,Morning,Bronx,Park,Agency Produced Event,Arts/Culture,12,FALSE,FALSE,TRUE
2021-10-17,2021,Oct,17,19:00:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,50,TRUE,TRUE,FALSE
2021-10-21,2021,Oct,21,06:30:00,Fall,Morning,Brooklyn,Park,Community Based Event,Mobile Unit,80,TRUE,TRUE,FALSE
2021-10-22,2021,Oct,22,18:30:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,50,TRUE,TRUE,FALSE
2021-10-15,2021,Oct,15,18:30:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,100,TRUE,TRUE,FALSE
2021-10-16,2021,Oct,16,18:30:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-10-21,2021,Oct,21,17:30:00,Fall,Afternoon,Manhattan,Park,Community Based Event,Arts/Culture,250,TRUE,TRUE,FALSE
2021-10-21,2021,Oct,21,18:00:00,Fall,Night,Manhattan,Park,Community Based Event,Mobile Unit,35,TRUE,TRUE,FALSE
2021-10-22,2021,Oct,22,18:30:00,Fall,Night,Manhattan,Park,Community Based Event,Mobile Unit,350,TRUE,TRUE,FALSE
2021-10-23,2021,Oct,23,17:00:00,Fall,Afternoon,Manhattan,Park,Community Based Event,Mobile Unit,350,TRUE,TRUE,FALSE
2021-10-23,2021,Oct,23,16:00:00,Fall,Afternoon,Queens,Park,Agency Produced Event,Nature,500,TRUE,TRUE,FALSE
2021-10-23,2021,Oct,23,00:00:00,Fall,Midnight,Bronx,Park,Agency Produced Event,Family Festival,181,TRUE,TRUE,FALSE
2021-10-08,2021,Oct,8,19:00:00,Fall,Night,Bronx,Park,Community Based Event,Mobile Unit,20,TRUE,FALSE,FALSE
2021-10-15,2021,Oct,15,18:45:00,Fall,Night,Bronx,Park,Community Based Event,Mobile Unit,185,TRUE,FALSE,FALSE
2021-10-30,2021,Oct,30,12:00:00,Fall,Afternoon,Queens,Park,Agency Produced Event,Family Festival,180,TRUE,TRUE,FALSE
2021-10-23,2021,Oct,23,18:30:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-10-24,2021,Oct,24,18:30:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,50,TRUE,TRUE,FALSE
